"docid"	"author"	"realname"	"pseudonym"	"gender"	"nationality"	"authordate"	"inferreddate"	"firstpub"	"latestcomp"	"allcopiesofwork"	"copiesin25yrs"	"enumcron"	"imprint"	"genres"	"subjects"	"shorttitle"	"category"	"hathiadvent"
"mdp.39015065858527"	"Maruyama, Michirō"			"m"	"jp"		1954	1954	1954	1	1		"New York|Hermitage house|1954."	"NotFiction"	"World War, 1939-1945|Personal narratives, Japanese"	"Anatahan"	"notfiction"	"contemporary"
"wu.89098024177"	"Ewell, M. L. B. (Martha Lewis Beckwith)"	"Ewell, Martha Lewis Beckwith"		"f"	"us"	"1841-1902."	1876	1876	1876	1	1		"New Haven;J.H. Benham;1876."	"Fiction"		"Lovette, or, The work of an honest heart"	"longfiction"	"contemporary"
"uc2.ark+=13960=t3dz04t5t"	"Bill, Edward Lyman"			"m"	"us"	"1862-1916."	1910	1898	1910	1	1		"New York;R.F. Fenno & co.;1910."			"The sword of the Pyramids"	"longfiction"	"contemporary"
"mdp.39015080888038"	"Bordan, Hanoch"			"m"	"ca"		2008	2008	2008	1	1		"Toronto|Vestibule Press|c2008."	"Novel"		"So it's all right : a diary of 1961"	"longfiction"	"contemporary"
"uc1.b3321364"	"Cooper, James Fenimore"			"m"	"us"	"1789-1851."	1859	1831	1851	2	1	"v. 6"	"New York;W.A. Townsend;1859-61; v.1, 1861; v. 32, 1860"	"Bibliographies|Fiction"		"The bravo"	"longfiction"	"reprint"
"mdp.39015039714467"		"Kirby, William Forsell"		"m"	"uk"	"1844-1912"	1956	1956	1956	1	1	"v.1"	"London|Dent|New York|Dutton|1956"	"Fiction"		"Kalevala; the land of the heroes"	"notfiction"	"contemporary"
"uc1.b3322471"				"u"			1839	1839	1839	1	1	"v. 1"	"London;H. Cunningham;1839."	"Fiction"		"Castle Martyr : or, A tale of old Ireland"	"longfiction"	"contemporary"
"uc1.b2796042"	"Caswell, Harriet S"			"f"	"ca"	"1834-"	1872	1872	1872	2	2		"Montreal;s.n.;1872;(Montreal;J. Lovell)"	"Fiction"		"Stories and sketches"	"shortfiction"	"contemporary"
"uc2.ark+=13960=t6vx0f650"	"Grant, Reginald"			"m"	"ca"		1918	1918	1918	1	1		"New York;London;D. Appleton and company;1918."		"World War, 1914-1918|Personal narratives, Canadian"	"S.O.S"	"notfiction"	"contemporary"
"mdp.39015017697734"	"Roth, Philip"			"m"	"us"	"1933-2018"	1990	1990	1990	2	2		"New York|Simon and Schuster|c1990."	"Fiction"	"Fiction"	"Deception : a novel"	"longfiction"	"contemporary"
"uc2.ark+=13960=t9r20td03"	"Bercovici, Konrad"			"m"	"us"	"1882-1961."	1919	1919	1919	2	2		"New York;Boni and Liveright;1919."		"Social life and customs|New York (N.Y.)|Fiction"	"Dust of New York"	"longfiction"	"contemporary"
"mdp.39015050727299"	"Lymperakē, Margarita"	"Lymberaki, Margarita"	"1919-2001"	"f"	"gk"		1995	1995	1995	1	1		"Athens, Greece|Kedros|New York|Distributed in North America by Paul & Co. Publs. Consortium|c1995."	"Fiction"		"Three summers"	"longfiction"	"contemporary"
"njp.32101064791153"	"Thomas, Frederick W. (Frederick William)"	"Thomas, Frederick William"	"1867-1956"	"m"	"uk"	"1806-1866."	1836	1836	1836	2	2	"vol. 2"	"Philadelphia;Carey, Lea, & Blanchard;1836."	"Fiction"		"East and west.: A novel"	"longfiction"	"contemporary"
"mdp.39015000630163"	"Larson, Charles R"			"u"			1977	1977	1977	2	2		"Indianapolis|Bobbs-Merrill|c1977."	"Fiction"		"Academia nuts : or, The Collected works of Clara LePage"	"notfiction"	"contemporary"
"njp.32101068163789"				"u"			1816	1816	1816	1	1	"vol.4"	"London;P. Partin;1816."	"Fiction"		"Lavinia Fitz-Aubyn, with other tales; sketched from life"	"shortfiction"	"contemporary"
"mdp.39015004311570"	"McCluskey, John"			"m"	"us"		1974	1974	1974	1	1		"New York|Random House|1974"	"Fiction"		"Look what they done to my song; a novel"	"longfiction"	"contemporary"
"mdp.39015001034399"	"Dalton, William"			"m"		"1821-1875."	1860	1500	1860	4	4		"New York;Townsend;1860."	"NotFiction"		"Early English poetry, ballads and popular literature of the middle ages"	"poetry"	"reprint"
"mdp.39015038148683"	"Smith, C. W. (Charles William)"			"m"		"1940-"	1996	1996	1996	1	1		"Fort Worth|Texas Christian University Press|c1996."	"Fiction"		"Hunter's trap : a novel"	"longfiction"	"contemporary"
"nyp.33433067294755"	"Kennedy, Grace"			"f"	"uk"	"1782-1825."	1827	1825	1825	1	1	"v. 4"	"Edinburgh;W. Oliphant;1827."	"Fiction"	"English fiction"	"The works of Grace Kennedy"	"longfiction"	"contemporary"
"mdp.39015019374266"				"u"			1942	1942	1942	1	1		"London.|The Pilot press|1942"	"UnknownGenre"	"Short stories, Russian"	"Soviet short stories"	"shortfiction"	"contemporary"
"uc1.b3322034"	"Hollis, Margery"			"f"			1885	1885	1885	3	3	"v. 3"	"London;R. Bentley and Son;1885."	"Fiction"		"Anthony Fairfax : a novel"	"longfiction"	"contemporary"
"mdp.39015061160530"	"Mitchell, Kirk"			"m"	"us"	"b. 1950"	2003	2003	2003	1	1		"New York|Berkley Prime Crime|2003."	"Novel|Mystery fiction"	"Oneida Indians|Indians of North America|Government investigators|United States|Indian women|Bureau of Indian Affairs|Fiction|Land tenure|Turnipseed, Anna (Fictitious character)|Parker, Emmett (Fictitious character)"	"Sky woman falling"	"longfiction"	"contemporary"
"hvd.rsmd2m"	"More, Hannah"			"f"	"uk"	"1745-1833."	1809	1809	1809	11	10		"New-York;David Carlisle;1809."	"Fiction|NotFiction"	"English fiction"	"Cœlebs in search of a wife : comprehending observations on domestic habits and manner, religion and morals"	"longfiction"	"contemporary"
"mdp.39015063963816"	"Quincy, Edmund"			"m"	"us"	"1808-1877."	1885	1877	1877	2	2		"Boston;J. R. Osgood and company;1885."	"NotFiction"		"Wensley, and other stories"	"longfiction"	"contemporary"
"osu.32435017977026"	"Lewis, Beth"	"Lipkin, Beth | Lipkin, Perry A. "	"Lewis, Beth | Lewis, Perry A"	"u"	"us"		1951	1951	1951	1	1		"New York|Merlin Press|c1951."	"Fiction"		"A journey into heaven"	"longfiction"	"contemporary"
"uc1.b266926"				"u"			1835	1835	1835	2	2		"Philadelphia;American Sunday-School Union;c1835."			"Ann Connover"	"juvenile"	"contemporary"
"uc1.b4104064"	"Abbott, Jacob"			"m"	"us"	"1803-1879."	1855	1835	1855	2	2		"New York;T. Y. Crowell;1855."	"Juvenile audience|Fiction|UnknownGenre"		"Rollo learning to read"	"juvenile"	"contemporary"
"uc1.$b87049"	"Byrd, Sigman"			"m"			1955	1955	1955	1	1		"New York|Viking Press|1955."	"NotFiction"		"Sig Byrd's Houston"	"notfiction"	"contemporary"
"mdp.49015000298159"	"Searls, Hank"			"m"	"us"	"1922-2017"	1987	1987	1987	1	1		"New York|McGraw-Hill|c1987."	"Fiction"		"Kataki : a novel"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t6c25g95p"	"James, G. P. R. (George Payne Rainsford)"	"James, George Payne Rainsford"		"m"	"uk"	"1799-1860."	1844	1844	1844	4	4	"v.2"	"London;R. Bentley;1844."	"Fiction"	"1575-1615|History|James I, 1603-1625|Fiction|Lady|Stuart, Arabella"	"Arabella Stuart"	"longfiction"	"contemporary"
"uc2.ark+=13960=t5j964t2w"	"Trollope, Thomas Adolphus"			"m"	"uk"	"1810-1892."	1861	1861	1861	2	2	"v.0001"	"London;Chapman and Hall;1861."			"La Beata"	"longfiction"	"contemporary"
"wu.89099302457"	"Reed, Warren"			"m"			1950	1950	1950	1	1		"Indianapolis|New York|Bobbs-Merrill Co.|c1950."	"Domestic fiction|Fiction"	"Community life|Families|Fiction|Wisconsin|Diary fiction, American|Man-woman relationships"	"She rode a yellow stallion"	"longfiction"	"contemporary"
"mdp.39015005729267"	"Simenon, Georges"			"m"	"be"	"1903-1989."	1975	1975	1975	1	1		"London|Hamilton|1975."	"Fiction"		"The others"	"longfiction"	"contemporary"
"hvd.hnspmy"				"u"			1820	1820	1820	1	1	"v.1"	"Boston (Court-Street);Wells and Lilly;1820."	"Dialogues|NotFiction"	"Christian life"	"Village dialogues / by the Author of William's Return"	"longfiction"	"contemporary"
"nyp.33433074969340"	"Dickens, Charles"			"m"	"uk"	"1812-1870."	1850	1850	1850	1	1		"New York;Redfield;185?"	"NotFiction"	"English fiction"	"Sissy Jupe; from the Hard times of Charles Dickens"	"longfiction"	"contemporary"
"nyp.33433075765705"	"Pemberton, Max, Sir"			"m"	"uk"	"1863-1950."	1894	1894	1894	1	1		"London;Ward, Lock, & Bowden;1894."	"NotFiction"	"Jewelry|Fiction"	"Jewel mysteries I have known : from a dealer note book"	"shortfiction"	"contemporary"
"mdp.39015054108751"	"Green, Gerald"			"m"	"us"	"1922-2006"	1956	1956	1956	2	2		"New York|Scribner|c1956"	"Fiction"		"The last angry man; a novel"	"longfiction"	"contemporary"
"nyp.33433082290986"	"Yonge, Charlotte M. (Charlotte Mary)"	"Yonge, Charlotte Mary"		"f"	"uk"	"1823-1901."	1859	1859	1859	1	1		"New York;General Prot. Episcopal S.S. Union and Church Book Society;1859."	"NotFiction"		"Ben Sylvester's word"	"juvenile"	"contemporary"
"mdp.39015065444757"				"u"			1818	1818	1818	1	1	"v.1"	"New York;W. B. Gilley;1818."	"Fiction"		"Manners: a novel ... In two volumes"	"longfiction"	"contemporary"
"mdp.39015060667444"	"Gale, Patrick"			"m"	"uk"	"1962-"	2005	2005	2005	1	1		"London|New York|Fourth Estate|2005."	"Fiction"	"Fiction|Bildungsromans|Education|Orphans"	"Friendly fire"	"longfiction"	"contemporary"
"uc2.ark+=13960=t3bz61h8n"	"Tracy, Louis"			"m"	"uk"	"1863-1928."	1898	1898	1898	1	1		"New York and London;G. P. Putnam's sons;1898."			"The lost provinces;"	"longfiction"	"contemporary"
"uc1.b4102375"	"Walther, Don"			"m"	"us"		1987	1987	1987	1	1		"Rotterdam, Netherlands|Laetitia Books|c1987."	"Fiction"		"Road to riches : a West Indian novel"	"longfiction"	"contemporary"
"uc1.b3336971"	"Crawford, F. Marion (Francis Marion)"			"m"		"1854-1909."	1882	1882	1882	1	1	"v. 1"	"New York;Collier;c1882-c1904"	"NotFiction"		"The complete works of F. Marion Crawford"	"longfiction"	"contemporary"
"pst.000012691623"	"Richard, Adrienne"			"f"			1976	1976	1976	1	1		"New York|Dell|1979, c1976."	"NotFiction"		"Into the road"	"longfiction"	"contemporary"
"uc2.ark+=13960=t7hq3sp07"	"Winfield, Arthur M"	"Stratemeyer, Edward"	"Winfield, Arthur M"	"m"	"us"	"1862-1930"	1915	1915	1915	1	1		"New York;Grosset & Dunlap;c1915."			"The Rover boys in business"	"juvenile"	"contemporary"
"mdp.39015055805496"	"Jeyakāntaṉ"	"Jayakanthan, D."		"m"	"in"	"1934-2015"	2000	2000	2000	1	1		"New Jersey|Cindhanai Vattam|2000."	"Short stories"	"Translations into English|1934-|Jeyakāntaṉ"	"Trial by fire and other stories"	"shortfiction"	"contemporary"
"uc1.32106006704339"	"Rivers, Gayle"		"Rivers, Gayle"	"m"			1978	1978	1978	1	1		"Garden City, N.Y.|Doubleday|1978."	"Fiction"	"Fiction|Vietnam War, 1961-1975"	"The five fingers"	"longfiction"	"contemporary"
"nyp.33433074924436"				"u"			1831	1831	1831	1	1		"Montreal;H.H. Cunningham;1831."	"NotFiction"	"Miscellanea|Canadian literature"	"Scraps and sketches; or, The album of a literary lounger"	"shortfiction"	"contemporary"
"mdp.39015020921808"	"Warren, Robert Penn"			"m"	"us"	"1905-1989."	1939	1939	1939	4	3		"New York|Random House|c1939."	"Fiction|Historical fiction|NotFiction"	"Fiction|Tobacco farmers|Night Riders (Group)"	"Night rider"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t36119k7x"	"Carne, John"			"m"	"uk"	"1789-1844."	1829	1829	1829	3	3	"v.1"	"London;H. Colburn;1829."			"Stratton hill"	"longfiction"	"contemporary"
"mdp.39015019864969"				"u"			1991	1991	1991	1	1		"New York, N.Y.|Dutton|1991."	"NotFiction"	"United States|Literary collections|Homosexuality|Sex customs|Erotic literature, American|American literature|20th century"	"High risk : an anthology of forbidden writings"	"shortfiction"	"contemporary"
"uc1.$b63774"	"Simpson, Lola Jean"			"m"	"us"	"1878-1934"	1929	1929	1929	1	1		"New York|The Macmillan company|1929."	"Fiction"		"Treadmill"	"longfiction"	"contemporary"
"uiug.30112104348153"				"u"			1963	1963	1963	1	1	"v.2"	"Albany, N.Y.|1963."	"UnknownGenre"	"Traffic surveys|Binghamton (N.Y.)"	"Barothy-Langer"	"notfiction"	"contemporary"
"nyp.33433075772669"	"Williamson, C. N. (Charles Norris)"	"Williamson, Charles Norris | Williamson, Alice Muriel"		"u"	"us"	"1859-1920 | 1869-1933"	1913	1913	1913	2	2		"Garden City, N.Y.;Doubleday, Page & Company;1913."	"Fiction"		"The port of adventure"	"longfiction"	"contemporary"
"uc1.b3553822"	"Corry, John"			"m"	"uk"	"approximately 1770-"	1803	1803	1803	2	2		"London;Printed for B. Crosby and Co.;1803"	"Fiction"	"Chapbooks"	"The history of Henry Thomson, or The reward of filial affection"	"juvenile"	"contemporary"
"uc1.b182926"	"Reed, Andrew"			"m"	"uk"	"1787-1862."	1820	1819	1820	2	2	"v. 1"	"London;Francis Westley;1820."			"No fiction"	"longfiction"	"contemporary"
"uc1.b4381884"	"Guthrie, A. B., Jr. (Alfred Bertram)"	"Guthrie Jr., Alfred Bertram"		"m"	"us"	"1901-1991."	1985	1985	1985	1	1		"Boston|Houghton Mifflin|1985."	"Fiction"		"Playing catch-up"	"longfiction"	"contemporary"
"nnc1.0315131394"	"Maturin, Charles Robert"			"m"	"ir"	"1780-1824."	1812	1812	1812	4	4	"v.1"	"London;Printed for Henry Colburn;1812."	"Fiction"		"The Milesian chief.  A romance"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t4gm8vk7t"	"Tabor, Eliza"	"Stephenson, Eliza Tabor"		"m"	"uk"	"1835-1914"	1866	1866	1866	3	3	"v.3"	"London;Hurst and Blackett;1866."			"Rachel's secret"	"longfiction"	"contemporary"
"nyp.33433074921069"	"Ballantyne, R. M. (Robert Michael)"	"Ballantyne, Robert Michael"		"m"	"uk"	"1825-1894."	1870	1863	1870	1	1		"Philadelphia;Porter & Coates;1870."	"Fiction"	"Scottish authors|English fiction|Fiction"	"Fast in the ice; or, Adventures in the polar regions"	"longfiction"	"contemporary"
"mdp.39015063938685"	"Huish, Robert"			"m"	"uk"	"1776-1850."	1820	1820	1820	1	1		"London;W. Emans;1820."	"Fiction"		"The brothers; or, The Castle of Niolo. A romance"	"longfiction"	"contemporary"
"uc1.$b101592"	"Douglas, Marjory Stoneman"			"f"	"us"	"1890-1998"	1951	1951	1951	1	1		"New York|Rinehart|1951"	"NotFiction"		"Road to the sun"	"longfiction"	"contemporary"
"nyp.33433076018294"				"u"			1846	1846	1846	1	1		"Hartford;S. Andrus and son;c1845"	"NotFiction"	"Gift books"	"The ladies' scrap-book"	"shortfiction"	"contemporary"
"hvd.hwe3lv"	"Opie, Amelia Alderson"			"f"	"uk"	"1769-1853."	1827	1818	1827	2	2	"v.2"	"Boston;S.G. Goodrich;1827."	"Fiction"		"New tales"	"longfiction"	"contemporary"
"mdp.39015012363308"		"MacFarlane, Charles"		"m"	"uk"	"1799-1858"	1830	1830	1830	1	1	"v.46"	"London;Printed for Colburn and Bentley;1830?"	"Fiction"	"English fiction"	"The New British novelist; comprising works by the most popular and fashionable writers of the present day"	"longfiction"	"contemporary"
"pst.000047317420"				"u"			1969	1850	1969	1	1	"v.3-4"	"New York|Garrett Press|1969."	"NotFiction"	"19th century|English fiction"	"Stories by English authors"	"shortfiction"	"reprint"
"uiuo.ark:/13960/t29898z05"	"Harte, Bret"			"m"	"us"	"1836-1902."	1926	1902	1902	3	3		"San Francisco|T.C. Russell|1926."	"Fiction"	"Arg�ello y Morago, Mar�a "	"Concepción de Argüello : (Presidio de San Francisco, 1806)"	"poetry"	"contemporary"
"nyp.33433076022676"	"Spring, Samuel"			"m"	"us"		1836	1836	1836	2	2	"v. 1"	"New York;Harper & Brothers;1836."	"Fiction"	"ca. 763-809|Fiction|Ha?ru"	"Giafar al Barmeki, a tale of the court of Haroun al Raschid"	"longfiction"	"contemporary"
"nyp.33433074951975"	"Dallas, Robert Charles"			"m"	"uk"	"1754-1824."	1804	1804	1804	4	4	"v. 4"	"London;Printed for T. N. Longman;O. Rees;1804."	"NotFiction"		"Aubrey : a novel"	"longfiction"	"contemporary"
"uc2.ark+=13960=t7zk57871"	"McKeever, Harriet B. (Harriet Burn)"	"McKeever, Harriet Burn"		"f"	"us"	"1807-1886."	1869	1869	1869	3	3		"New York;Hurst;1869"	"Fiction"		"Westbrook parsonage"	"juvenile"	"contemporary"
"pst.000029585403"	"Ferber, Edna"			"f"	"us"	"1885-1968."	1924	1924	1924	1	1		"New York|Fawcett Crest Books|1973, c1924."	"NotFiction"		"So-Big : a novel"	"longfiction"	"contemporary"
"mdp.39015038419779"	"Duhamel, Denise"			"f"			1995	1995	1995	1	1		"Anchorage|Salmon Run Press|1995."	"NotFiction"		"The woman with two vaginas"	"poetry"	"contemporary"
"uc1.b249229"	"Haggard, H. Rider (Henry Rider)"	"Haggard, Henry Rider"		"m"	"uk"	"1856-1925."	1896	1896	1896	2	2		"Bristol;J.W. Arrowsmith;1896."			"The wizard"	"longfiction"	"contemporary"
"nyp.33433074880901"	"Marsh, Richard"	"Heldmann, Richard Bernard"	"Marsh, Richard"	"m"	"uk"	"1857-1915"	1916	1915	1915	1	1		"New York;Bretano's;1916."	"Fiction"		"The great temptation"	"longfiction"	"contemporary"
"uc2.ark+=13960=t81j9b246"	"B?_lte, Amely"	"Bolte, Amely"		"m"	"de"	"1811-1891"	1869	1869	1869	2	2		"New York;G.P. Putnam & son;1869."		"1766-1817|Fiction|Madame de|(Anne-Louise-Germaine)|Sta????l"	"Madame de Sta??l;"	"longfiction"	"contemporary"
"mdp.39015059423916"	"[Sampson, Alice Maud Ellen]"	"Sampson, Alice Maud Ellen"	"Allardice, Anne"	"f"	"us"	"1897-"	1933	1933	1933	1	1		"New York|A. A. Knopf|1933."	"Fiction"		"The opening gate"	"longfiction"	"contemporary"
"uc2.ark+=13960=t19k4bc1s"	"Hofland"	"Hofland, Barbara"		"f"	"uk"	"1770-1844"	1850	1825	1850	1	1		"London;A. Hall, Virtue;185-?"			"Moderation;"	"juvenile"	"contemporary"
"uva.x030743258"	"Winfield, Arthur M"	"Stratemeyer, Edward"	"Winfield, Arthur M"	"m"	"uk"	"1862-1930"	1910	1910	1910	2	2		"New York;Grosset & Dunlap;c1910"	"Juvenile audience|Fiction"		"The Rover boys at college; or, The right road and the wrong"	"juvenile"	"contemporary"
"uiuo.ark+=13960=t4fn1v66s"	"James, G. P. R. (George Payne Rainsford)"	"James, George Payne Rainsford"		"m"	"uk"	"1799-1860."	1851	1851	1851	2	2	"v.2"	"London;Thomas Cautley Newby;1851."		"823J23FA"	"The fate"	"longfiction"	"contemporary"
"pst.000007746598"				"u"			1981	1981	1981	1	1		"New York|Dell Publishing|1981."	"NotFiction"		"Stepping stones : an anthology"	"shortfiction"	"contemporary"
"mdp.39015010768078"	"Coatsworth, Elizabeth Jane"			"f"	"us"	"1893-1986."	1934	1934	1934	2	2		"New York|Macmillan|1934."	"NotFiction"		"Away goes Sally"	"juvenile"	"contemporary"
"hvd.hxj2ez"				"u"			1816	1816	1816	1	1	"v.19  (1753-70)"	"London;printed by T.C. Hansard for Longman, Hurst, Rees, Orme, and Brown [etc.;1816-1828."	"NotFiction"	"Great Britain|Trials (Treason)|Trials|Indexes"		"notfiction"	"contemporary"
"nyp.33433074910278"	"Moore, John"			"m"	"uk"	"1729-1802."	1800	1800	1800	5	5	"v. 2"	"London;Printed for G. G. and J. Robinson;1800."	"NotFiction"		"Mordaunt. Sketches of life, characters, and manners, in various countries; including the Memoirs of a French lady of quality"	"longfiction"	"contemporary"
"nyp.33433075766737"		"Herbert, Mary Elizabeth, Baroness"		"f"	"uk"	"1822-1911"	1890	1890	1890	1	1		"New York;The Catholic Publ. Soc. Co.;189-?"	"Fiction"	"English fiction"	"Peter's journey, and other tales"	"juvenile"	"contemporary"
"uc2.ark+=13960=t56d5rj0b"	"Wylie, I. A. R. (Ida Alexa Ross)"			"f"	"au"	"1885-1959."	1912	1912	1912	2	2		"Indianapolis;Bobbs-Merrill;1913, c1912."			"The daughter of Brahma"	"longfiction"	"contemporary"
"mdp.39015016986682"	"Woo, K.T (Keng Thye)"			"m"	"si"		1989	1989	1989	1	1		"Singapore|Heinemann Asia|1989."	"Fiction"		"Encounter and other stories"	"shortfiction"	"contemporary"
"mdp.39015051149659"	"Hanrahan, Barbara"			"f"	"au"	"1939-1991"	1987	1987	1987	1	1		"London|Grafton Books|1987."	"Fiction"		"Dream people : stories"	"shortfiction"	"contemporary"
"nyp.33433076078256"	"Whitelaw, Alexander"			"f"			1835	1833	1835	4	4	"v. 3"	"Glasgow;Blackie & Son [etc., etc.;1835."	"NotFiction"	"Literature|Collections"	"The republic of letters, a selection, in poetry and prose, from the works of the most eminent writers, with many original pieces"	"poetry"	"contemporary"
"mdp.39015050483042"	"Picano, Felice"			"m"	"us"	"1944-"	2001	2001	2001	1	1		"Los Angeles|Alyson Books|2001."	"Fiction"	"Fiction|Gay men"	"Onyx"	"longfiction"	"contemporary"
"uc1.$b101980"	"Hiscock, Robin"			"m"		"1929-"	1958	1956	1958	1	1		"New York|Knopf|1958."	"Fiction"		"The last run south"	"longfiction"	"contemporary"
"uc2.ark+=13960=t48p5x45j"	"Lee, Jennette"			"f"	"us"	"1860-1951."	1922	1922	1922	1	1		"New York;Scribner's;1922, c1919."			"The rain-coat girl"	"longfiction"	"contemporary"
"nnc1.1000448850"	"Bunbury, Selina"			"f"	"uk"	"1802-1882."	1847	1844	1847	2	2	"v.1"	"London;Parry, Blenkarn and Co. [etc.;1847."	"NotFiction"	"Description and travel"	"Rides in the Pyrenees"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t0bv8450f"				"u"			1860	1860	1860	1	1	"v.3"	"London;Hurst and Blackett;1860."			"Stretton of Ringwood Chace"	"longfiction"	"contemporary"
"nyp.33433075735021"	"Pestalozzi, Johann Heinrich"			"m"	"de"	"1746-1827."	1801	1801	1801	1	1		"Philadelphia;J. Groff;1801."	"NotFiction"	"Education"	"Leonard and Gertrude. A popular story, written originally in German, translated into French, and now attempted in English, with the hope of its being useful to all classes of society"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t0ms43c1g"				"u"			1849	1849	1849	1	1	"v.2"	"London;Orger and Meryon;1849."			"Excitement"	"longfiction"	"contemporary"
