doc1	auth1	title1	doc2	auth2	title2	authmatch	titlematch	overlap	groundtruth	hasworks	cossim
njp.32101068598117	fielding, henry	The works of Henry Fielding with the author's preface	uva.x000680647	fielding, henry	The works of Henry Fielding, complete in one volume : with a	1.0	0.8	17.7267524584	0	1	0.613588635
wu.89000659094	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015032332549	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6145054391
mdp.39015066189187	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t2m61hr0f	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.6166870046
uc2.ark+=13960=t22b8z762	thackeray, william makepe	Complete works	uc1.32106006282666	thackeray, william makepe	Complete works	1.0	1.0	6.704414355	0	1	0.6189272404999999
njp.32101067187193	thackeray, william makepe	Works	uc1.b3332078	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6197949499000001
uc1.b3332107	thackeray, william makepe	The works of William Makepeace Thackeray	uc1.b3332092	thackeray, william makepe	The works of William Makepeace Thackeray;	1.0	1.0	20.4012645808	0	1	0.620689044
uc1.b3548785	thackeray, william makepe	Works	uc1.b3332078	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6211624643
uc1.b5296851	lermontov, mikhail i︠u︡rʹ	A hero of our time	mdp.39015032581814	lermontov, mikhail i͡urʹe	A hero of our time	0.92	1.0	16.254488445899998	1	0	0.6222473798
mdp.39015066189344	thackeray, william makepe	The works of William Makepeace Thackeray	nyp.33433076052970	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6230911552
nyp.33433067298327	thackeray, william makepe	The works of William Makepeace Thackeray	wu.89003464799	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6232011322
uc1.b3548792	thackeray, william makepe	Works	uc1.b3332082	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6247952314999999
uc1.b3548790	thackeray, william makepe	Works	uc1.b3332080	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6251851742
uc2.ark+=13960=t6pz54s81	thackeray, william makepe	Complete works	uc2.ark+=13960=t0ms3np84	thackeray, william makepe	Complete works	1.0	1.0	6.704414355	0	1	0.6316513105
mdp.39015055593084	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t4zg6zj0f	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.6324869209
wu.89000659268	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t6736sd2s	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.6341198832
uc1.b3548794	thackeray, william makepe	Works	uc1.b3332083	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6358023969
nyp.33433067298327	thackeray, william makepe	The works of William Makepeace Thackeray	nyp.33433076039456	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6376795626
wu.89004098703	thackeray, william makepe	The Irish sketch-book	uc1.$b440995	thackeray, william makepe	The Paris sketch book	1.0	0.8571428570999999	0.0	0	0	0.6396812591
wu.89004684510	thackeray, william makepe	The Irish sketch-book	uc1.$b440995	thackeray, william makepe	The Paris sketch book	1.0	0.8571428570999999	0.0	0	0	0.6396812591
wu.89000659078	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015066188924	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6397999336
wu.89000658898	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t9q23xm4s	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.6404195565999999
uc2.ark+=13960=t4sj1gw87	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	nyp.33433076052889	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	0.8285714286	20.4012645808	0	1	0.643296491
uva.x000501295	thackeray, william makepe	The works of William Makepeace Thackeray	nyp.33433076039472	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6520575518
uc1.b3548793	thackeray, william makepe	Works	uc1.b3332080	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6534215890999999
nyp.33433082297403	rolt-wheeler, francis	The boy with the U. S. survey	nyp.33433082297379	rolt-wheeler, francis	The boy with the U.S. miners	1.0	0.8070175439	7.177018765900001	0	0	0.6539822413
mdp.49015002026814	fielding, henry	The works of Henry Fielding ... with the author's preface, a	uva.x000680647	fielding, henry	The works of Henry Fielding, complete in one volume : with a	1.0	0.8	17.7267524584	0	1	0.6551226292
njp.32101067187185	thackeray, william makepe	Works	njp.32101067187193	thackeray, william makepe	Works	1.0	1.0	2.7725887222	0	1	0.6565262593
mdp.39015066189203	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015066189369	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6575663013
mdp.49015002026806	fielding, henry	The works of Henry Fielding ... with the author's preface, a	uva.x000680647	fielding, henry	The works of Henry Fielding, complete in one volume : with a	1.0	0.8	17.7267524584	0	1	0.6580658027
wu.89000658898	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015005903540	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6587150608
uva.x030581135	thackeray, william makepe	The works of William Makepeace Thackeray	uva.x000595506	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6608105543
njp.32101067187151	thackeray, william makepe	Works	uc1.b3332080	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6627307947
mdp.39015022463296	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	umn.31951001136541g	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	1.0	1.0	20.3474351593	0	1	0.6642153868
mdp.39015022463296	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	nnc1.0036683426	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	1.0	1.0	20.3474351593	0	1	0.6642153868
uc1.b3548784	thackeray, william makepe	Works	coo.31924013561661	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6644740808
nyp.33433084127327	rolt-wheeler, francis	The boy with the U. S. explorers	nyp.33433082297379	rolt-wheeler, francis	The boy with the U.S. miners	1.0	0.8333333333	7.177018765900001	0	0	0.6667090955
uc1.b3548791	thackeray, william makepe	Works	uc1.b3332084	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6691733954
uc2.ark+=13960=t4zg6zj0f	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	nyp.33433076052897	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	0.8285714286	20.4012645808	0	1	0.6694464161
njp.32101067187169	thackeray, william makepe	Works	uc1.b3332082	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6702358485000001
uva.x030581133	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015066189500	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6720684776000001
uva.x030581128	thackeray, william makepe	The works of William Makepeace Thackeray	uc1.b4826180	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6797255026000001
uc2.ark+=13960=t4sj1gw87	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	nyp.33433076052830	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	0.8285714286	20.4012645808	0	1	0.6806661048
uc1.b4826176	thackeray, william makepe	The works of William Makepeace Thackeray	wu.89000659037	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6821153745
wu.89000659052	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t50g3p84x	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.6828228223999999
njp.32101074759422	ryley, s. w. (samuel will	The Itinerant; or, Memoirs of an actor	njp.32101074759356	ryley, s. w. (samuel will	The Itinerant; or, Memoirs of an actor	1.0	1.0	26.072464409600002	1	0	0.684171526
uva.x000877622	thackeray, william makepe	The works of William Makepeace Thackeray	nyp.33433067298434	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.6936965179000001
uc1.b3548786	thackeray, william makepe	Works	uc1.b3332080	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.6943966664
njp.32101067187219	thackeray, william makepe	Works	uc1.b3332083	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.694838955
inu.30000005036151	bannerman, helen	The story of Little White Squibba	inu.30000005036268	bannerman, helen	The story of Little Black Quibba	1.0	0.8307692308	6.701960366000001	0	0	0.6949391645
uc2.ark+=13960=t3mw2fj0g	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	nyp.33433076052970	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	0.8285714286	20.4012645808	0	1	0.6959427151
mdp.39015022463296	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	uc1.b5209825	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	1.0	1.0	20.3474351593	0	1	0.7033129446999999
mdp.39015022463296	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	uc1.b5209828	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	1.0	1.0	20.3474351593	0	1	0.7033129446999999
mdp.39015078570457	st. john, percy b. (percy	The rival Crusoes	mdp.39015078576033	st. john, percy b. (percy	The rival Crusoes	1.0	1.0	15.9316599226	1	0	0.7076756837999999
uc1.b3548793	thackeray, william makepe	Works	coo.31924013561661	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.7156093976000001
uva.x004490056	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015066189062	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.7177176383
wu.89000659037	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015066189195	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.720852442
njp.32101067187177	thackeray, william makepe	Works	uc1.b3332082	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.7226248923999999
uva.x030581120	thackeray, william makepe	The works of William Makepeace Thackeray	uva.x030581138	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.7233788175
wu.89003382348	thackeray, william makepe	The works of William Makepeace Thackeray	nyp.33433067298376	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.7259357022
nyp.33433067298434	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t53f4rx9n	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.7293361499
njp.32101067187177	thackeray, william makepe	Works	uc1.b3332080	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.7410069933
uc2.ark+=13960=t9q23xm4s	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	nyp.33433076052897	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	0.8285714286	20.4012645808	0	1	0.7413129884
wu.89000659011	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t6736sd2s	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.742304903
uc1.b3548784	thackeray, william makepe	Works	uc1.b3332084	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.7455510786
njp.32101071962755	marmontel, jean françois	Marmontel's tales	uc1.b318198	marmontel, jean-fran?_ois	Marmontel's moral tales;	0.8979591837	0.85	12.368786556	1	0	0.7512999181000001
uva.x004490056	thackeray, william makepe	The works of William Makepeace Thackeray	wu.89000658765	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.7526340645
mdp.49015002245679	fielding, henry	The works of Henry Fielding ... with the author's preface, a	uva.x000680647	fielding, henry	The works of Henry Fielding, complete in one volume : with a	1.0	0.8	17.7267524584	0	1	0.7526848404
uc1.b4826185	thackeray, william makepe	The works of William Makepeace Thackeray	uc1.b3332111	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.7588495326000001
wu.89000658922	thackeray, william makepe	The works of William Makepeace Thackeray	uc1.b3332109	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.7598891206999999
mdp.39015014761970	thackeray, william makepe	The works of William Makepeace Thackeray	uc1.b3332108	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.7639483789
uc1.b3548786	thackeray, william makepe	Works	coo.31924013561661	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.7715111028
nyp.33433082297411	rolt-wheeler, francis	The boy with the U. S. Indians	nyp.33433082297379	rolt-wheeler, francis	The boy with the U.S. miners	1.0	0.8620689655	7.177018765900001	0	0	0.7731593409
wu.89004098703	thackeray, william makepe	The Irish sketch-book	inu.32000007290713	thackeray, william makepe	The Paris sketch book	1.0	0.8571428570999999	0.0	0	0	0.7849430658
wu.89004684510	thackeray, william makepe	The Irish sketch-book	inu.32000007290713	thackeray, william makepe	The Paris sketch book	1.0	0.8571428570999999	0.0	0	0	0.7849430658
uva.x030581120	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015066189328	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.7892564687000001
uc1.b3548786	thackeray, william makepe	Works	coo.31924013561596	thackeray, william makepe	[Works]	1.0	0.8333333333	2.7725887222	0	1	0.7929280948
uva.x000877622	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t9q23xm4s	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.7949851004
dul1.ark+=13960=t3gx50w76	saint-pierre, bernardin d	Paul & Virginia	dul1.ark+=13960=t9g45dw5x	saint-pierre, bernardin d	Pablo y Virginia	1.0	0.8387096773999999	5.9558373695	1	0	0.8038228747
nyp.33433076039415	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t3mw2fj0g	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.807255052
uva.x030581130	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015066188999	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.8206851131
nyp.33433082297270	rolt-wheeler, francis	The news-hunters	uc1.b3925861	rolt-wheeler, francis	The monster-hunters	1.0	0.8	0.0	0	0	0.8208861837
uva.x000234933	thackeray, william makepe	The works of William Makepeace Thackeray	uc2.ark+=13960=t4sj1gw87	thackeray, william makepe	Complete works of William Makepeace Thackeray in twenty volu	1.0	0.8285714286	20.4012645808	0	1	0.8454561499
uva.x030581130	thackeray, william makepe	The works of William Makepeace Thackeray	wu.89000658997	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.8558020216
uc1.b3548786	thackeray, william makepe	Works	uc1.b3548789	thackeray, william makepe	Works	1.0	1.0	2.7725887222	0	1	0.896717834
mdp.39015033195689	dorgelès, roland	Saint Magloire; roman	uc2.ark+=13960=t9h41pd7q	dorgel??s, roland	Saint Magloire	0.9090909091	0.8235294118	16.1261221522	1	0	0.9367386593000001
