"docid","author","realname","pseudonym","gender","nationality","authordate","inferreddate","firstpub","latestcomp","allcopiesofwork","copiesin25yrs","enumcron","imprint","genres","subjects","category","shorttitle"
"uc1.32106019618427","Edgeworth, Maria",,,"f","ir","1767-1849.",1832,1812,1832,1,1,"v.10","London;Baldwin and Cradoc","NotFiction",,"reprint","The Absentee|Madame de Fluery|Emilie de Coulanges|The Modern Griselda"
"mdp.39015066071013",,,,"u",,,1959,,1959,2,2,,"New York|Dutton|1959.","NotFiction","Short stories","shortstories","Best short stories"
"uc2.ark+=13960=t28911z65","Crawford, F. Marion (Francis Marion)",,,"m","us","1854-1909.",1893,1884,1893,1,1,,"New York;London;Macmillan",,,"novel","A Roman singer"
"pst.000002675138",,,,"u",,,1974,,1974,1,1,,"New York|Putnam|c1974.","Science fiction|NotFictio",,"shortstories","SF : authors' choice 4"
"njp.32101068174737","Jameson, Margaret",,,"f",,,1887,,1887,3,3,"vol.1","London;Tinsley Brothers;1","Fiction",,"novel","Training : a tale of North-country life"
"uiuo.ark+=13960=t8gf1dn6k","Beall, Noble Y",,,"u",,,1823,,1823,2,2,"v.1","Edinburgh;Printed for the",,,"novel","Precipitance;"
"uc1.b3545567",,,,"u",,,1940,,1940,1,1,,"New York|Simon and Schust","UnknownGenre","Short stories, American|A","shortstories","Short stories from the New Yorker"
"nc01.ark+=13960=t2t44984x","Collins, Clarence B",,,"m","us",,1890,,1890,1,1,,"Richmond, Va.;E. Waddey;1",,"United States|Civil War, ","novel","Tom and Joe"
"uiuo.ark+=13960=t0ht2zr4v","Crumpe",,,"f",,,1823,,1823,3,3,"v.2","Edinburgh;printed for A. ",,,"novel","Isabel St. Albe, or Vice and virtue"
"uc2.ark+=13960=t8kd1s16n","Meredith, Ellis",,,"f","us","1865-1955.",1901,,1901,1,1,,"Boston;Little, Brown, and",,,"novel","The master-knot of human fate"
"mdp.39015071422854","Hanks, S. W. (Stedman Wright)",,,"m","us","1811-1889.",1879,,1879,1,1,,"Boston;D. Lothrop;c1879.","Allegories|Fiction","United States|Temperance|","novel","The Crystal River turned upon the Black Valley railroad and Black Valley country : a temperance allegory"
"mdp.39015038098920","Slaughter, Carolyn",,,"f","uk","1946-",1986,,1986,2,2,,"London|Viking|1986.","Fiction",,"novel","The innocents"
"mdp.39015078556472",,,,"u",,,1890,,1890,1,1,,"London;New York;Raphael T","Juvenile audience|Fiction","Shipwreck survival|Juveni","reprint","Robinson Crusoe"
"mdp.39076002560766","Goudge, Elizabeth","Goudge, Elizabeth de Beauchamp",,"f","uk","1900-1984.",1951,,1951,1,1,,"New York|Coward-McCann|c1","Fiction","Perseverance (Ethics)|Fan","novel","The Valley of Song"
"hvd.hn5dn6","Lee, Hannah Farnham Sawyer",,,"f","us","1780-1865.",1837,,1837,2,2,,"Boston;Whipple and Damrel","NotFiction",,"novel","The contrast : or, Modes of education"
"mdp.39015034346216","La Guma, Alex",,,"m","sa","1925-1985.",1962,,1962,1,1,,"Ibadan|Mbari Publications","NotFiction",,"shortstories","A walk in the night"
"mdp.39015033665715",,,,"u",,,1884,,1884,1,1,,"London [etc.;Williams and","NotFiction","Agnosticism","novel","An agnostic's progress from the known to the unknown"
"inu.32000006900023","Collins, Mortimer",,,"m","uk","1827-1876.",1878,,1876,3,3,"v.1","London;R. Bentley and Son","Fiction",,"novel","You play me false : a novel"
"mdp.39015034282858","Montemayor, Carlos",,,"m","me","1947-2010.",1995,1980,1995,1,1,,"Kaneohe, Hawaii|Plover Pr","Domestic fiction|Fiction","Miners|Fiction|Mexico, No","novel","Blood relations"
"mdp.39015026439300","Rubin, Theodore Isaac",,,"m","us","1923-",1966,,1965,1,1,,"New York|Ballantine|1966,","Fiction",,"novel","Platzo and the Mexican pony rider"
"hvd.hn2gfm","Hall, S. C., Mrs","Hall, Anna Maria",,"f","ir","1800-1881.",1830,,1830,1,1,,"Boston;Cottons and Barnar","NotFiction",,"shortstories|juvenile","Chronicles of a school room"
"hvd.hx2qhf","Thomas, Francis",,,"u",,"1799-1876.",1845,,1845,2,2,,"S.l.;s.n.;1845","NotFiction","Thomas, Francis|1799-1876","nonfic","Statement of Francis Thomas [concerning his domestic grievances]Microform"
"mdp.39015011369454","Tiktin, Carl",,,"m",,,1979,,1979,1,1,,"New York|Arbor House|c197","Fiction",,"novel","Ron"
"nyp.33433081995049","Scott, Walter, Sir",,,"m","uk","1771-1832.",1836,1821,1832,1,1,"v. 23","London;Fisher;1836-39.","Novel",,"novel","Kenilworth"
"uc1.b4088969","Shaw, Irwin",,,"m","us","1913-1984.",1965,,1965,2,2,,"New York|Delacorte Press|","Short stories|Publishers'",,"shortstories","Love on a dark street : and other stories"
"njp.32101066458470","Coxe, Eliza A",,,"f","uk",,1813,,1813,3,3,"v.2","London;Printed by E. & H.",,,"novel","Liberality and prejudice : a tale"
"uiuo.ark+=13960=t2697sc0d","Stephens, George",,,"m","uk","1800-1851.",1835,,1835,3,3,"v.2","London;Smith, Elder;1835.",,,"novel","The manuscripts of Erdély"
"mdp.39015007015244","Trollope, Anthony",,,"m","uk","1815-1882.",1883,1883,1882,1,1,,"New York;G. Munro;1883","NotFiction",,"novel","The Land leaguers; a story of Irish life in the present time"
"mdp.39015065462932","Claretie, Jules",,,"m","fr","1840-1913.",1897,1896,1897,3,3,,"Boston;Little, Brown and ","NotFiction",,"novel","Brichanteau, actor;"
"uc2.ark+=13960=t1rf5tv88","Montgomery, Florence",,,"f","uk","1843-1923.",1877,1872,1877,2,2,,"London;R. Bentley & Son;1",,,"novel","Thrown together"
"mdp.39015029577601","Aikath-Gyaltsen, Indrani",,,"f","in","1952-1994.",1991,,1991,2,2,,"New Delhi, India|New York","Domestic fiction|Fiction","Women|Fiction|India","novel","Daughters of the house"
"njp.32101067179109","Trollope, Anthony",,,"m","uk","1815-1882.",1873,1874,1873,9,3,"v.2","Leipzig;B. Tauchnitz;1873","Domestic fiction|Bibliogr","Mothers and daughters|Inh","novel","Lady Anna"
"uc1.$b103840","Graeme, Bruce","Jeffries, Graham Montague",,"m","uk","1900-1982.",1949,,1949,1,1,,"New York|Putnam|1949","NotFiction","European intervention, 18","novel","Flames of empire"
"njp.32101076479797","Verne, Jules",,,"m","fr","1828-1905.",1911,,1905,1,1,"v.2","New York;V. Parke;c1911.","Fiction",,"reprint","Works of Jules Verne"
"uiuo.ark+=13960=t13n2s72x","Roche, Regina Maria",,,"f","uk","1764-1845.",1807,,1807,5,5,"v.5","London;Printed at the Min",,,"novel","The discarded son;"
"nyp.33433067408595","Howell, Thomas Bayly",,,"u",,"1768-1815.",1816,,1815,4,4,"v. 32 (1817)","London;Longman, Hurst, Re","NotFiction","Trials|Great Britain","nonfic","A complete collection of state trials and proceedings for high treason and other crimes and misdemeanors from the earliest period to the year 1783, with notes and other illustrations"
"mdp.39015001802845","Warner, Sylvia Townsend",,,"f","uk","1893-1978.",1935,,1935,1,1,,"London|The Cresset press ","UnknownGenre",,"shortstories","More joy in heaven, and other stories"
"mdp.39015061469394","Boyd, Blanche M",,,"f","us","1945-",1973,,1973,1,1,,"Plainfield, Vt.|Daughters","Novel","Fiction|Lesbians","novel","Nerves : a novel"
"uc1.b3157680","Zweig, Arnold",,,"m","de","1887-1968.",1930,1913,1930,2,2,,"New York|The Viking press","NotFiction",,"novel","Claudia"
"nyp.33433074911557","Smith, Charlotte Turner",,,"f","uk","1749-1806.",1800,,1800,1,1,"v. 2","London;Printed by and for","Fiction","English fiction","novel","The story of Henrietta"
"njp.32101062942113","Knox, Vicesimus",,,"m","uk","1752-1821,",1821,,1821,1,1,"v.5","London;J. Sharpe;1821?","NotFiction","English letters|Latin let","nonfic","Middle of the last century"
"njp.32101068165867","Chamier, Frederick",,,"m","uk","1796-1870.",1837,,1837,7,7,"vol.2","London;Bentley;1837.","Fiction|UnknownGenre",,"novel","Walsingham, the gamester"
"mdp.39015034656440","Turnbull, Colin M",,,"u",,,1972,,1972,2,2,,"New York|Simon and Schust","NotFiction","Uganda|Ethnic groups|Ik (","nonfic","The mountain people"
"uc1.32106002149000","Streeter, Edward",,,"m","us","1891-1976",1949,,1949,1,1,,"New York|Simon and Schust","NotFiction",,"novel","Father of the bride; illus. by Gluyas Williams"
"wu.89098006869","Rose, Henrietta",,,"f","us",,1858,,1858,1,1,,"Columbus [Ind.;Osgood & P","Fiction","Women|Suffrage","novel","Nora Wilmot: a tale of temperance and woman's rights"
"njp.32101063604159","Guernsey, Lucy Ellen",,,"f","us","1826-1899.",1863,,1863,2,2,,"Philadelphia;American Sun","NotFiction",,"novel","The tattler; or, The history of Patty Steele"
"mdp.39015011039826","Khan, Ismith",,,"m","tri","1925-2002.",1964,,1964,1,1,,"London|Hutchinson|1964","NotFiction",,"novel","The obeah man"
"uc2.ark+=13960=t2b854867","Gunnison, Charles A",,,"m","us","1861-1897.",1889,,1889,1,1,,"San Francisco;Commercial ",,,"shortstories","Though given in vain"
"uc1.$b144273","Spalding, Kenneth Jay",,,"u",,"1879-",1931,,1931,1,1,,"Oxford|B. Blackwell|1931.","NotFiction","Ontology","nonfic","Talks on philosophy"
"uiuo.ark+=13960=t40s0339r","Cleland, Robert",,,"m",,,1885,,1885,3,3,"v.2","London;F. V. White;1885.",,,"novel","A rich man's relatives"
"uc1.b3810814","Brodie, John",,"Guthrie, John","m","nz","1905-1953.",1935,,1935,1,1,,"London, New York|T. Nelso","NotFiction",,"novel","The little country"
"uc2.ark+=13960=t5n87622t","Ebers, Georg",,,"m","de","1837-1898.",1880,1898,1880,1,1,"v.07","New York;D. Appleton;1880",,,"novel","Arachne"
"uc1.b3727197","Pendexter, Hugh",,,"m","us","1875-1940.",1927,,1927,1,1,,"Indianapolis|The Bobbs-Me","Fiction","Braddock's Campaign, 1755","novel","The red road; a romance of Braddock's defeat"
"mdp.39015063170917","Black, William",,,"m","uk","1841-1898.",1883,,1883,8,7,"v.1","London;Macmillan and Co.;","Fiction|NotFiction",,"novel","Shandon bells; a novel"
"uiuo.ark+=13960=t66408j7j","Martineau, Harriet",,,"f","uk","1802-1876.",1841,1839,1841,3,3,"v.1","London;E. Moxon;1841.",,"1743-1803|Toussaint Louve","novel","The hour and the man"
"nyp.33433082456348","Rose, Cowper",,,"u","sa",,1829,,1829,1,1,,"London;H. Colburn and R. ","NotFiction","Description and travel","novel","Four years in southern Africa"
"mdp.39015031299459","Morley, Henry",,,"m","uk","1822-1894.",1857,,1857,1,1,,"London;Chapman, Hall;1857","Fiction",,"shortstories|juvenile","Gossip"
"mdp.39015010209073","Apple, Max",,,"m","us","1941-",1976,,1976,1,1,,"New York|Grossman Publish","Fiction",,"shortstories","The oranging of America, and other stories"
"uc1.$b57088","Mudgett, Helen (Parker)",,,"f",,"1900-",1944,,1944,1,1,,"New York|A. A. Knopf|1944","NotFiction","History|1783-1865|Fiction","novel","The seas stand watch"
"mdp.39015002375593","O'Flaherty, Liam",,,"m","ir","1896-1984.",1933,,1933,2,2,,"New York|Macmillan|1933.","Fiction",,"novel","The martyr"
"nyp.33433081778312","Morleigh",,,"u",,,1842,,1842,1,1,,"London;Saunders and Otley","NotFiction","Description and travel","nonfic","Life in the West : back-wood leaves and prairie flowers; rough sketches on the borders of the picturesque, the sublime, and ridiculous"
"mdp.39015014299690","Warner, Rex",,,"m","uk","1905-1986.",1944,1943,1943,2,2,,"London|John Lane|1944","UnknownGenre|NotFiction",,"novel","Why was I killed? A dramatic dialogue"
"loc.ark+=13960=t6j10qn99","Laufer, Bernhardt. [from old catalog]",,,"u",,,1889,,1889,1,1,,"Buffalo, N.Y.;s.n.;1889.",,,"nonfic","The white indian"
"uc1.b3123809","Houstoun, (Matilda Charlotte), Mrs",,,"f","uk","1811-1892.",1862,,1862,3,3,"v.2","London;Saunders, Otley, a","NotFiction",,"novel","Recommended to mercy"
"uiuo.ark+=13960=t71v64v75","Sedley, Charles",,,"m",,,1807,,1807,3,3,"v.1","London;Hughes;1807.",,,"reprint","The infidel mother: or, Three winters in London"
"uc2.ark+=13960=t2z31nv6d","Rogers, Robert L",,,"m",,"1868-1935.",1903,,1903,2,2,,"New York;F. T. Neely;c190",,,"novel","Tom Johnson"
"uc1.32106019128773","Fleming, Ian",,,"m","uk","1908-1964.",1961,,1961,1,1,,"New York|Viking Press|196","Fiction","Great Britain|Fiction|Int","novel","Thunderball"
"mdp.39015049863932","Kavaler, Rebecca",,,"f","us","1920-2008.",1986,,1986,1,1,,"Urbana|University of Illi","Fiction",,"shortstories","Tigers in the wood"
"hvd.32044087183596","WÃ¤chter, Leonhard","Wächter, Leonhard","Weber, Veit","m","de","1762-1837.",1841,,1837,1,1,,"London;J. Clements;1841.","NotFiction",,"novel","Woman's revenge; or, The tribunal of blood. A romance"
"uiuo.ark+=13960=t8ff4942h","Maberly","Maberly, Catherine Charlotte",,"f","ir","1805-1875.",1855,,1855,3,3,"v.3","London;Hurst and Blackett",,,"novel","Display"
"umn.31951002458782f","Bierstadt, Edward Hale",,,"m","us","1891-1970.",1935,,1935,1,1,,"Garden City, N. Y.|Double","NotFiction",,"novel","Satan was a man : a novel of murder"
"mdp.39015029113274","Ruffin, Paul",,,"m","us","1941-",1993,,1993,1,1,,"Dallas|Southern Methodist","Fiction",,"shortstories","The man who would be God : stories"
"uc2.ark+=13960=t1cj88k0z","Howells, William Dean",,,"m","us","1837-1920.",1903,,1903,4,3,,"New York;London;Harper & ","NotFiction",,"novel","Questionable shapes"
"mdp.39015050488132","Welsh, Irvine",,,"m","uk","1958-",2001,,2001,1,1,,"London|Jonathan Cape|2001","Fiction","Edinburgh|Scotland|Fictio","novel","Glue"
"nyp.33433076051691","Marsh, Marie L. (Marie Louise)",,,"f","us",,1913,,1913,1,1,,"Chicago;F.G. Browne & Co.","Fiction",,"juvenile","Auburn and freckles"
"nyp.33433076053309","Post, Waldron Kintzing",,,"m","us","1868-1955.",1899,,1899,1,1,,"New York;London;G. P. Put","Fiction","History, Naval|Fiction","novel","Smith Brunt; a story of the old navy"
"mdp.39015056269569",,,,"u","lit",,2002,,2002,2,2,,"Vilnius|Tyto alba|2002.","Bibliographies|Fiction","Translations into English","shortstories","The earth remains : an anthology of contemporary Lithuanian prose"
"nyp.33433088073741",,,,"u",,,1855,,1855,1,1,,"New York;J.Q. Preble;1855","Fiction",,"juvenile|shortstories","The little Esop"
"uc1.b112814","Grant, Charles",,,"m",,,1896,,1896,1,1,,"London;New York;Macmillan",,,"shortstories","Stories of Naples and the Camorra"
"mdp.39015073602065","A. K. (Aleksandr KondratÊ¹ev)",,,,,"b. 1876.",2004,,2004,1,1,,"New York|P. Lang|c2004.","Bibliographies|Fiction",,"reprint","On the banks of the Yaryn : a demonological novel"
"uiuo.ark+=13960=t4th96q76","Crandolph, Augustus Jacob",,,"m","uk",,1811,,1811,3,3,"v.1","London;Printed at the Min",,,"novel","The mysterious hand, or, Subterranean Horrours!"
"uc1.b3561913","Jewett, Sarah Orne",,,"f","uk","1849-1909.",1925,,1909,3,3,"v.1","Boston|New York|Houghton ","Fiction",,"reprint","The return. Mrs. Todd. The schoolhouse. At the schoolhouse window. Captain Littlepage. The waiting place. The outer island. Green Island. William. Where pennyroyal grew. The old singers. A strange sail. Poor Joanna. The hermitage. On Shell-heap Island. The great expedition. A country road. The Bowden reunion. The feast's end. Along shore. A Dunnet shepherdess. The Queen's twin. William's wedding. The backward view"
"uiuo.ark+=13960=t6sx6xq74","Smedley, Menella Bute",,,"f","uk","1820-1877.",1851,,1851,2,2,"v.2","London;G. Hoby;1851.",,,"novel","The story of a family"
"mdp.39015025248579","Milsted, David",,,"m","uk","1954-",1989,,1989,1,1,,"Edinburgh|Mainstream|1989","Fiction",,"novel","Market forces"
"nyp.33433076041908","Townsend, Virginia F. (Virginia Frances)",,,"f","us","1836-1920.",1865,,1865,1,1,,"Philadelphia;J.B. Lippinc","Fiction",,"novel","Janet Strong"
"loc.ark+=13960=t55d8zb5c","Hathaway, W. E",,"Reisender","m","us",,1873,,1873,1,1,,"Cincinnati;R. Clarke & Co",,"1869-1877|United States|P","novel","My grandfather's old coat"
"njp.32101073308114","Dillon, Henry Augustus Dillon-Lee","Dillon-Lee, Henry Augustus",,"m","ir","1777-1832.",1824,,1824,4,4,"vol.1","London;Treuttel and W?_rt","Fiction",,"novel","Rosaline de Vere"
"mdp.39015033419766","Ohnet, Georges",,,"m","fr","1848-1918.",1888,1882,1888,2,2,,"Chicago;New York;Rand, Mc","Fiction|UnknownGenre","French fiction","novel","The ironmaster; or, Love and pride"
"mdp.39015019150161","Blier, Bertrand",,,"m","fr","1939-",1974,1972,1974,1,1,,"Philadelphia|Lippincott|1","Fiction",,"novel","Going places"
"wu.89098008162","Sedgwick, Catharine Maria",,,,,"1789-1867.",1872,,1867,1,1,,"New York;Harper & brother","NotFiction",,"nonfic","Life and letters of Catherine M. Sedgwick"
"inu.30000118294887","Taylor, Joseph",,,"m","uk","1761 or 2-1844.",1814,,1814,3,3,,"London;Lackington, Allen,","NotFiction","Apparitions","shortstories","Apparitions; or, The mystery of ghosts, hobgoblins, & haunted houses developed"
"uiuo.ark+=13960=t6c25jh56",,,,,"uk",,1807,,1807,1,1,"v.1","London;Printed for Longma",,,"novel","Theodore"
"uc1.$b242744","Komroff, Manuel",,,"m","us","1890-1974.",1929,,1929,4,4,"v.1","New York|Coward-McCann, i","Fiction|NotFiction",,"novel","Coronet"
"mdp.39015067068505","Riley, W. (William)",,"Riley, Willie","m","uk","1866-",1924,1923,1924,1,1,,"London|H. Jenkins Ltd.|19","UnknownGenre",,"novel","The garden of delight"
"uiuo.ark+=13960=t7gq77m0x","Neale, J. M",,,,,,1857,,1857,1,1,"Talbot Collection of British Pamphlets","London;Joseph Masters, Al",,,"nonfic","The Lewes Riot"
"mdp.39015004925072","Hess, Hannah S",,,,,,1973,,1973,1,1,,"New York|Scribner|1973","NotFiction","Home and school","nonfic","The third side of the desk; how parents can change the schools"
"uiuo.ark+=13960=t85h81m7m","James, G. P. R. (George Payne Rainsford)",,,"m","uk","1799-1860.",1836,,1836,6,6,"v.2","London;Saunders and Otley","Fiction",,"novel","The desultory man"
"uc2.ark+=13960=t06w98k3d","Baumbach, Rudolf",,,"m","de","1840-1905.",1888,,1888,1,1,,"New York;T. Y. Crowell;c1",,,"shortstories","Summer legends"
"uc1.$b298821","Graham, Stephen",,,"m","uk","1884-1975.",1930,,1930,1,1,,"London|E. Benn|1930","Fiction","Princip, Gavrilo|1894-191","novel","St. Vitus day"
"mdp.39015066855217","Goldfaden, Josh",,,"m","us","1972-",2007,,2007,1,1,,"Portland, Or.|Tin House B","Fiction","Short stories, American","shortstories","Human resources : stories"
"mdp.39015008521307","Gombrowicz, Witold",,,"m","pol","1904-1969.",1978,1937,1978,2,2,,"New York|Grove Press : di","Fiction",,"reprint","Three novels"
"nyp.33433082353917","Keir, Susanna Harvey",,,"f","uk","1747-1802.",1802,1785,1802,1,1,,"Boston;Printed by Munroe ","NotFiction","Children's stories, Scott","reprint","Interesting memoirs"
"uc1.$b358653","Lytton, Edward Bulwer Lytton, Baron",,,"m","uk","1803-1873.",1852,1871,1852,2,1,"v. 4","London;New York;G. Routle","Fiction|NotFiction","the Spartan|Fiction|Pausa","novel","The coming race. Falkland. Zicci. Pausanias the Spartan"
"mdp.39015073893649","PÃ©rez-Reverte, Arturo","Pérez-Reverte, Arturo",,"m","es","1951-",2008,,2008,1,1,,"New York|Random House|c20","Fiction","War|Fiction|Psychological","novel","The painter of battles : a novel"
"uc1.b4395449","Schoeman, P. J. (Pieter Johannes)",,,"m","sa","1903-1988.",1958,1951,1958,1,1,,"Cape town|H. Timmins|1958","NotFiction","Tales, San|San (African p","novel","Hunters of the desert land"
"mdp.39015053143296","Weiner, Steve",,,"m",,"1947-",2001,,2001,1,1,,"Woodstock, NY|Overlook Pr","Fiction","Shipwreck survival|Fictio","novel","The yellow sailor"
"hvd.hn2her",,,,"u",,,1804,,1804,1,1,,"London;printed for J.Harr","NotFiction",,"juvenile","The Tame goldfinch,or The unfortunate neglect"
"uc1.b4386662","Houghton, Norris",,,"u","ru",,1958,,1958,1,1,,"New York|Dell Pub. Co.|19","Fiction","Short stories, English|Sh","shortstories","Great Russian short stories"
"uc1.b4390776",,"Golubov, S.",,"u","ru",,1945,,1945,1,1,,"Moscow|Foreign Languages ","NotFiction","Campaigns|Napoleon|Fictio","novel","Bagrattion, the honour and glory of 1812"
"hvd.hn3n65","Scott, Walter, Sir",,,"m","uk","1771-1832.",1834,,1832,1,1,"v. 39","Boston;Samuel H. Parker;1","Fiction",,"shortstories","Chronicles of the Canongate"
"uc1.$b105566","Schoonover, Lawrence L",,,"m","us","1906-1980.",1958,,1958,1,1,,"Boston|Little, Brown|1958","Fiction","Jones, John Paul|1747-179","novel","The revolutionary"
"wu.89017612011","Hillary, Richard Hope",,,"m","uk","1919-1943.",1942,,1942,3,3,,"London|Macmillan & co. lt","NotFiction","Aerial operations|Aerial ","nonfic","The last enemy"
"coo.31924002854994","Johnson, George W",,,,,,1849,,1849,1,1,"v.4","London;Published by Wm. S","NotFiction","Gardening","nonfic","The cottage gardener; or Amateur and cottager's guide to out-door gardening and spade cultivation"
