docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	shorttitle	category	hathiadvent
wu.89094712767	5th Baron, Rossmore, Derrick Warner William Westenra			m	ir	1853-1921.	1912	1912	1912	1.0	1.0		New York;George H. Doran Co.;1912.	Autobiography	Court and courtiers	Things I can tell	longfiction	contemporary
uc2.ark+=13960=t6zw1ck14	Brady, Cyrus Townsend			m	us	1861-1920.	1912	1912	1912	1.0	1.0		New York;Grosset & Dunlap;c1912.			The chalice of courage	longfiction	contemporary
mdp.39015030709128	Read, Opie Percival			m	us	1852-1939.	1914	1914	1914	2.0	2.0		Chicago;The Reilly & Britton co.;c1914			The new Mr. Howerson	longfiction	contemporary
nyp.33433076084478	Hughes, Rupert			m	us	1872-1956.	1914	1914	1914	1.0	1.0		New York;A.L. Burt;1916, c1914.		American fiction	Clipped wings : a novel	longfiction	contemporary
uc2.ark+=13960=t7dr2sh01	Bennett, Arnold			m	uk	1867-1931.	1912	1912	1912	4.0	2.0		New York;George H. Doran Company;c1912			The matador of the Five Towns	shortfiction	contemporary
mdp.39015063964053	Watson, H. B. Marriott (Henry Brereton Marriott)			m	uk	1863-1921.	1913	1913	1913	1.0	1.0		London;Mills & Boon;1913			Ifs & ans	longfiction	contemporary
uva.x000607926	Mathews, John Lathrop			m	us	1874-	1911	1911	1911	2.0	2.0		Boston;Small, Maynard and company;c1911		Houseboats	The log of the Easy Way	longfiction	contemporary
uc1.b3157680	Zweig, Arnold			m	de	1887-1968.	1930	1913	1930	2.0	2.0		New York|The Viking press|1930.			Claudia	longfiction	contemporary
mdp.39015049744967	Cather, Willa			f	us	1873-1947.	1927	1915	1927	6.0	4.0		Boston|New York|Hougton Mifflin company|1927	Bibliographies	Opera|Young women|Women singers|Children of clergy|Social life and customs|Swedish Americans	The song of the lark	longfiction	contemporary
uc2.ark+=13960=t1sf2qf1f	Hayes, Clair W. (Clair Wallace)	Hayes, Clair Wallace		f	us	b. 1887.	1917	1917	1917	2.0	2.0		New York;A.L. Burt Co.;c1917.		France|Verdun, Battle of, Verdun, France, 1916|Campaigns|World War, 1914-1918|Juvenile fiction	The boy allies at Verdun, or, Saving France from the enemy	longfiction	contemporary
uva.x001850551	Strother, Emily Vielé			f	us	1866-1959	1915	1915	1915	1.0	1.0		New York;E. P. Dutton & company;c1915			Eve Dorre : the story of her precarious youth	longfiction	contemporary
loc.ark+=13960=t4wh36v99	Robbins, Mabel Hotchkiss			f			1917	1917	1917	2.0	2.0		Boston;Chicago;The Pilgrim press;c1917			The heart of mother-to-be	longfiction	contemporary
njp.32101062081037	St. John, Isabella, Lady			f	uk	1792-1875	1919	1919	1919	1.0	1.0		London;John Lane;New York;John Lane company;1919.		World War, 1914-1918|Personal narratives, English	A journey in war-time	longfiction	contemporary
mdp.49015000587163	Fisher, Dorothy Canfield			f	uk	1879-1958.	1915	1915	1915	9.0	7.0		New York;H. Holt;1915.		Young women|Middle West|Adolescence|Families	The bent twig	longfiction	contemporary
mdp.39015011955427	Sawyer, Ruth			f	us	1880-1970.	1916	1916	1916	2.0	1.0		New York;London;Harper & brothers;1916	Juvenile audience	Christmas stories	This way to Christmas	longfiction	contemporary
mdp.39076002790082	Hayes, Clair W. (Clair Wallace)			f		b. 1887.	1915	1915	1915	1.0	1.0		New York;A.L. Burt;c1915.	Juvenile audience	Trench warfare|World War, 1914-1918|Juvenile fiction	The boy allies in the trenches, or, Midst shot and shell along the Aisne	longfiction	contemporary
uc2.ark+=13960=t0ht2hx56	Sidgwick, Alfred, Mrs	Sidgwick, Cecily		f	uk	1854-1934.	1917	1917	1917	1.0	1.0		New York;W.J. Watt & Company;c1917			Salt of the earth	longfiction	contemporary
uc2.ark+=13960=t4rj4bm6v	Fisher, Mary			f		1858-	1917	1917	1917	1.0	1.0		New York;Thomas Y. Crowell Company;c1917			The Treloars	longfiction	contemporary
nyp.33433082345905	Gray, Joslyn			f			1919	1919	1919	1.0	1.0		New York;Charles Scribner's Sons;1919.	Juvenile audience		Rosemary Greenaway	longfiction	contemporary
uc2.ark+=13960=t74t6hp34	Merrill, Mollie Slater			f			1915	1915	1915	1.0	1.0		San Francisco;c1915.		Panama-Pacific International Exposition|(1915 :|San Francisco, Calif.)	Gullible's travels to the Panama-Pacific International Exposition	longfiction	contemporary
mdp.39076002154875	Crownfield, Gertrude			f	us	1867-1945.	1917	1917	1917	1.0	1.0		New York;Macmillan;1921, c1917.	Juvenile audience	Tailors|Juvenile fiction	The little tailor of the winding way	longfiction	contemporary
uc2.ark+=13960=t56d5t850	Burnett, Frances (Hodgson)			f	uk	1849-1924.	1918	1916	1916	2.0	2.0		New York;C. Scribner's sons;1918 [c1916			Sara Crewe, Little Saint Elizabeth, and other stories	shortfiction	contemporary
nyp.33433076073802	Wells, Carolyn			f	us	1862-1942.	1919	1919	1919	1.0	1.0		Philadelphia;London;J.B. Lippincott Company;1919.	Mystery fiction		The diamond pin	longfiction	contemporary
nyp.33433076059728	Quirk, Leslie W			f		1882-1960.	1919	1919	1919	1.0	1.0		Boston;Little, Brown, and Company;1919.			The boy scouts on crusade	longfiction	contemporary
nyp.33433082529482	Abbott, Jane			f	us	1881-1968.	1919	1919	1919	2.0	2.0		Philadelphia;London;J. B. Lippincott company;1919.			Larkspur	longfiction	contemporary
nyp.33433076038847	Sinclair, B. M	Sinclair, Bertha Muzzy		f	us	1874-1940.	1918	1918	1918	1.0	1.0		Boston;Little, Brown, and company;1918.			Skyrider	longfiction	contemporary
nyp.33433082171160	Allen, James Lane			m	us	1849-1925.	1915	1915	1915	3.0	3.0		New York;The Century co.;1915.			The sword of youth	longfiction	contemporary
nyp.33433074846431	Curtiss, Philip Everett			m	us	1885-1964.	1915	1915	1915	1.0	1.0		New York;London;Harper & Brothers;1915.		American fiction	The ladder : the story of a casual man	longfiction	contemporary
nyp.33433074851936	Dyke, Watson			m	us		1918	1918	1918	2.0	2.0		New York;London;G.P. Putnam's Sons;1918;([New York;The Knickerbocker Press)			The hunter	longfiction	contemporary
uc2.ark+=13960=t4pk09h5t	Hughes, Rupert			m	us	1872-1956.	1915	1915	1915	1.0	1.0		New York;A.L. Burt;c1915.			Empty pockets	longfiction	contemporary
mdp.39015008526686	Azuela, Mariano			m	me	1873-1952.	1963	1918	1952	2.0	2.0		San Antonio|Principia Press of Trinity University|1963.		1910-1916|History	Two novels of the Mexican Revolution: The trials of a respectable family and The underdogs	longfiction	reprint
nyp.33433076069917	Lathrop, William Addison			m	us	1864-1925.	1919	1919	1919	1.0	1.0		New York;A.L. Burt Company;c1919			Love time in Picardy	longfiction	contemporary
wu.89099755571	Hough, Emerson			m	us	1857-1923.	1918	1918	1918	1.0	1.0		New York;London;D. Appleton and Company;1918.			The way out: a story of the Cumberlands to-day	longfiction	contemporary
uc2.ark+=13960=t1kh0h31j	Tagore, Rabindranath			m	in	1861-1941.	1918	1918	1918	2.0	1.0		London;Macmillan;1918.			Mashi, and other stories	shortfiction	contemporary
uc1.b4095559	Grey, Zane			m	us	1872-1939.	1943	1915	1939	1.0	1.0		New York|Grosset & Dunlap|c1943			The rainbow trail	longfiction	reprint
nyp.33433082486014	Botsford, Charles A. (Charles Alexander)			m	us	b. 1871.	1919	1919	1919	2.0	2.0		Philadelphia;The Penn Publishing Company;1919.			Fighting with the U. S. Army	longfiction	contemporary
uc2.ark+=13960=t6g15w87r	Carlsen, C. L. (Carl Laurence)			m		1880-	1919	1919	1919	2.0	2.0		New York;E.P. Dutton & Company;c1919			The son of Pio	longfiction	contemporary
uc2.ark+=13960=t6n011r00	Lee, Albert			m		1852-1935.	1918	1918	1918	1.0	1.0		New York;F.H. Revell;c1918.			At his country's call	longfiction	contemporary
uc2.ark+=13960=t4rj4988x	Corcoran, Brewer			m	us	1977-	1918	1918	1918	1.0	1.0		Boston;Page;1918.			The Boy Scouts of Kendallville	longfiction	contemporary
uc2.ark+=13960=t9r20td03	Bercovici, Konrad			m	us	1882-1961.	1919	1919	1919	2.0	2.0		New York;Boni and Liveright;1919.		Social life and customs|New York (N.Y.)	Dust of New York	longfiction	contemporary
uc2.ark+=13960=t1ng4gw8m	Palmer, Frederick			m	us	1873-1958.	1916	1916	1916	1.0	1.0		New York;A.L. Burt Co.;1916.			The old blood	longfiction	contemporary
nyp.33433074880901	Marsh, Richard	Heldmann, Richard Bernard	Marsh, Richard	m	uk	1857-1915	1916	1915	1915	1.0	1.0		New York;Bretano's;1916.			The great temptation	longfiction	contemporary
nyp.33433074864434	Baron, Gorell, Ronald Gorell Barnes	Barnes, Ronald Gorell		m	uk	1884-1963.	1917	1917	1917	1.0	1.0		New York;London [etc.;Longmans, Green and Co.;1917.			In the night	longfiction	contemporary
uc1.b3550106	Dunsany, Edward John Moreton Drax Plunkett, Baron			m	ir	1878-1957.	1916	1916	1916	2.0	2.0		London;E. Mathews;1916.			Tales of wonder	shortfiction	contemporary
nyp.33433074856836	Gibbon, Muriel Morgan			f	uk		1921	1921	1921	1.0	1.0		Garden City, N.Y.;Toronto;Doubleday, Page & Company;1921.			The alternative	longfiction	contemporary
mdp.39015031311270	Stern, G. B. (Gladys Bronwyn)	Stern, Gladys Bertha		f	uk	1890-1973.	1922	1922	1922	3.0	3.0		New York;A. A. Knopf;1922.			The room	longfiction	contemporary
pst.000029585403	Ferber, Edna			f	us	1885-1968.	1924	1924	1924	1.0	1.0		New York|Fawcett Crest Books|1973, c1924.			So-Big : a novel	longfiction	contemporary
uc2.ark+=13960=t48p5x45j	Lee, Jennette			f	us	1860-1951.	1922	1922	1922	1.0	1.0		New York;Scribner's;1922, c1919.			The rain-coat girl	longfiction	contemporary
mdp.39015063914355	Beck, L. Adams (Lily Adams)	Moresby, Elizabeth Louisa	Beck, Lily Adams	f	uk	1862-1931	1925	1923	1923	2.0	2.0		New York|Grosset & Dunlap|1925		1708-1760|Bolton, Lavinia Fenton Paulet|duchess of|Fenton, Lavinia	"The chaste Diana [a romance of ""The beggar's opera""]"	longfiction	contemporary
mdp.39015019187809	Cather, Willa			f	us	1873-1947.	1923	1923	1923	12.0	12.0		New York|Grosset & Dunlap|1923		Social life and customs	A lost lady	longfiction	contemporary
uc2.ark+=13960=t6n011p3j	Dowdall	Dowdall, Mary Frances Harriet		f	uk	1876-1939	1921	1921	1921	1.0	1.0		Boston and New York;Houghton Mifflin;1921.			Three loving ladies	longfiction	contemporary
uc1.$b103181	Hurst, Fannie			f	us	1889-1968.	1924	1923	1924	2.0	1.0		London|J. Cape, ltd.|1924			Lummox	longfiction	contemporary
njp.32101076515384	Keith, Henrietta Jewett			f	us	1845?-1924.	1922	1922	1922	1.0	1.0		Minneapolis;Colwell Press;1922.		Parks|Minnesota|Description and travel|Minneapolis	Pipes o' Pan in a city park	longfiction	contemporary
nyp.33433074843255	Davis, Norah			f	us	b. 1878.	1920	1920	1920	1.0	1.0		New York;The Century Co.;1920.			The other woman	longfiction	contemporary
mdp.39015006955945	Johnston, Mary			f	us	1870-1936.	1920	1920	1920	3.0	3.0		New York;London;Harper & brothers;c1920			Sweet rocket	longfiction	contemporary
mdp.39015004990050	Mansfield, Katherine	Murray, Katherine Mansfield		f	nz	1888-1923.	1923	1923	1923	4.0	4.0		New York|A. A. Knopf|1923.			The doves' nest, and other stories	shortfiction	contemporary
nc01.ark+=13960=t1gj09x17	Moore, Edith Mary			f	uk	1871-1949.	1920	1920	1920	1.0	1.0		London;Hodder & Stoughton;1920.			The blind marksman	longfiction	contemporary
nyp.33433076068067	Jones, Susan Carleton			f	ca	1864-1926.	1920	1920	1920	2.0	2.0		Boston;Little, Brown, and co.;1920.			The La Chance mine mystery	longfiction	contemporary
mdp.39015071555471	Hoover, Bessie Ray			f		1874-	1922	1922	1922	1.0	1.0		Boston;Small, Maynard & company;c1922			Rolling acres	longfiction	contemporary
umn.319510020851165	Fletcher, J. S. (Joseph Smith)			m	uk	1863-1935.	1923	1923	1923	1.0	1.0		New York|Grosset & Dunlap|1923			The lost Mr. Linthwaite	longfiction	contemporary
mdp.39015030706777	Masters, Edgar Lee			m	us	1868-1950.	1924	1924	1924	2.0	2.0		New York|Boni and Liveright|1924			Mirage	longfiction	contemporary
uc1.b4089070	Hawes, Charles Boardman			m	us	1889-1923.	1941	1920	1923	1.0	1.0		Boston|Little, Brown and company|1941.		Fischer, Anton Otto|1882-1962	The mutineers; a tale of old days at sea	longfiction	contemporary
umn.31951002096061t	Lincoln, Joseph Crosby			m	us	1870-1944.	1921	1921	1921	1.0	1.0		London;D. Appleton and company;1921.			The magnificent Mr. Bangs : a novel	longfiction	contemporary
uc1.32106002093380	Burroughs, Edgar Rice			m	us	1875-1950.	1962	1922	1950	1.0	1.0		New York|Dover Publications|1962.		Science fiction, American	Three Martian novels: Thuvia, maid of Mars. The chessmen of Mars. The master mind of Mars	longfiction	reprint
mdp.39076002656721	Lippincott, Joseph Wharton			m	us	1887-1976.	1924	1924	1924	1.0	1.0		Philadelphia|Penn Pub. Co.|c1924.		Farm life|Opossums|Juvenile literature	Persimmon Jim : the 'possum	longfiction	contemporary
uc2.ark+=13960=t8hd7pj59	Hart, William S			m	us	1864-1946.	1921	1921	1921	1.0	1.0		New York;Grosset & Dunlap;c1921			Injun and Whitey strike out for themselves	longfiction	contemporary
mdp.39015062378909	Stork, Charles Wharton (trans.)			m	us	1881-1971	1923	1923	1923	1.0	1.0		New York|Dutton|c1923.	Short stories	Short stories, Swedish|Short stories, English|Translations into English|Translations from Swedish	Modern Swedish masterpieces : short stories	shortfiction	contemporary
mdp.39015059376718	Colcord, Lincoln			m	us	1883-1947.	1922	1922	1922	1.0	1.0		New York;Macmillan;1922.			An instrument of the gods, and other stories of the sea	longfiction	contemporary
uc1.$b318317	Rosny, J. H., aîné, pseud. of J. H. Boëx	Boex, Joseph Henri Honoré	Rosny aîné 	m	fr	1856-1940.	1924	1924	1924	1.0	1.0		New York|R. M. McBride|1924.			The giant cat; or, The quest of Aoun and Zouhr	longfiction	contemporary
loc.ark+=13960=t2d805x4x	Bartlett, Frederick Orin			m	us	1876-1945.	1922	1922	1922	1.0	1.0		Norwood, Mass.;Priv. print.;1922.			Jane and I	longfiction	contemporary
uc2.ark+=13960=t5h98zs4s	Curwood, James Oliver			m	us	1878-1927.	1920	1920	1920	3.0	3.0		New York;Grosset and Dunlap;c1920	Photoplay editions		Back to God's country, and other stories	shortfiction	contemporary
uc2.ark+=13960=t9p26r397	Miller, Warren Hastings			m	us	1876-1920.	1920	1920	1920	1.0	1.0		New York;London;D. Appleton and company;1920.			The ring-necked grizzly	longfiction	contemporary
uc2.ark+=13960=t7wm18884	Bourdillon, Francis William			m	uk	1852-1921.	1921	1921	1921	1.0	1.0		London;A. Moring;1921.			Gerard & Isabel	longfiction	contemporary
uc2.ark+=13960=t7pn92073	Hopkins, William John			m	us	1863-1926.	1922	1922	1922	2.0	2.0		Boston;Houghton Mifflin;1922.		Whaling	She blowsl and sparm at that !	longfiction	contemporary
wu.89015458359				u			1923	1923	1923	1.0	1.0	11	New York|Current Literature Co.|1923.		French fiction|English fiction|Translations into English	The French immortals	longfiction	contemporary
mdp.39015063963261	Verschoyle, Catherine Mildred			f	uk	1874-1951	1927	1927	1927	1.0	1.0		London|New York [etc.|Longmans, Green and co.|1927.			Oldham; a novel	longfiction	contemporary
mdp.39015003680504	Gale, Zona			f	us	1874-1938.	1927	1927	1927	2.0	2.0		New York|London|D. Appleton and company|1927.			Yellow gentians and blue	longfiction	contemporary
mdp.39015003940841	Glasgow, Ellen Anderson Gholson			f	us	1873-1945.	1926	1926	1926	5.0	4.0		Garden City, N. Y.|Doubleday, Page & co.|1926.			The romantic comedians	longfiction	contemporary
mdp.39015063524527	Wilcox, Constance Grenelle			f	us		1925	1925	1925	1.0	1.0		New York|London|D. Appleton and company|1925.			The blue and green mat of Abdul Hassan; an Arabian adventure	longfiction	contemporary
osu.32435052534187	Barnes, Annie Maria			f	us	1857-	1927	1927	1927	1.0	1.0		Philadelphia|The Penn publishing company|1927.			A knight of Carolina	longfiction	contemporary
osu.32435060262698	Newman, Isidora			f	us	1878-1955.	1926	1926	1926	1.0	1.0		Racine, Wis.|Whitman Pub. Co.|c1926.			The legend of the orange blossom : and other fairy flowers	shortfiction	contemporary
uc1.32106001996534	Lehmann, Rosamond			f	uk	1901-1990.	1927	1927	1927	5.0	5.0		New York|Reynal and Hitchcock|1927.			Dusty answer	longfiction	contemporary
uc1.32106014453721	Sayers, Dorothy L. (Dorothy Leigh)			f	uk	1893-1957.	1956	1926	1956	1.0	1.0		New York|Harper & Row|1956			Clouds of witness : and The unpleasantness at the Bellona Club	longfiction	reprint
inu.30000041676812	Dane, Clemence	Ashton, Winifred		f	uk	1888-1965.	1928	1928	1928	1.0	1.0		New York|Cosmopolitan book corporation|1928.			Enter Sir John	longfiction	contemporary
uc1.$b312370	Reid, H. S. (Hilda Stewart)			f	uk	1898-1982.	1928	1928	1928	1.0	1.0		Boston|Houghton Mifflin|1928.			Phillida, or, The reluctant adventurer	longfiction	contemporary
uc1.b3688262	Herbst, Josephine			f	us	1892-1969.	1929	1929	1929	1.0	1.0		New York|Coward-McCann, inc.|1929.			Money for love	longfiction	contemporary
uc1.$b244956	Stern, G. B. (Gladys Bronwyn)			f	uk	1890-1973.	1927	1927	1927	1.0	1.0		London|Chapman and Hall|1927.			Jack a' Manory	shortfiction	contemporary
pst.000005343812	Herbert, Alice			f			1928	1928	1928	1.0	1.0		New York|D. Appleton and company|1928.			A pen and ink passion	longfiction	contemporary
mdp.39015048903887	Marie, Queen, consort of Ferdinand I, King of Romania			f	ro	1875-1938.	1926	1926	1926	1.0	1.0		New York|Alfred A. Knopf|1926.			The voice on the mountain : a story for those who understand	longfiction	contemporary
uc1.$b56342	Caine, William Ralph Hall			m		1869-1939.	1926	1926	1926	1.0	1.0		London|Palmer|1926		Folklore|Celts	Annals of the Magic Isle	shortfiction	contemporary
uc1.$b244080	Paul, Elliot			m	us	1891-1958.	1929	1929	1929	1.0	1.0		New York|H. Liveright, inc.|1929.			Low run tide and Lava rook	longfiction	contemporary
uc1.b3727197	Pendexter, Hugh			m	us	1875-1940.	1927	1927	1927	1.0	1.0		Indianapolis|The Bobbs-Merrill company|c1927		Braddock's Campaign, 1755	The red road; a romance of Braddock's defeat	longfiction	contemporary
mdp.39015030017753	Bojer, Johan			m	nor	1872-1959.	1925	1925	1925	2.0	2.0		New York|London|The Century Co.|c1925			The emigrants	longfiction	contemporary
uc1.$b300302	Franklyn, Irwin R			m	us	1904-1966.	1929	1929	1929	1.0	1.0		New York|Grosset & Dunlap|c1929.			Flight : an epic of the air	longfiction	contemporary
uc1.$b63774	Simpson, Lola Jean			m	us	1878-1934	1929	1929	1929	1.0	1.0		New York|The Macmillan company|1929.			Treadmill	longfiction	contemporary
mdp.39015024863584	Spielvogel, Nathan Frederick			m	au	1874-1956.	1928	1928	1928	1.0	1.0		Ballarat, [Vic.|J. Fraser|1928.		Gold mines and mining|History|Australia|1788-1900	The affair at Eureka : the story of '54	longfiction	contemporary
uc1.$b298877	Hagedorn, Hermann			m	us	1882-1964.	1927	1927	1927	1.0	1.0		New York|London|Harper & Brothers|1927.		Spanish-American War, 1898	The Rough Riders : a romance	longfiction	contemporary
uc1.$b102148	Hergesheimer, Joseph			m	us	1880-1954.	1929	1929	1929	1.0	1.0		London|E. Mathews & Marrot|1929.			Triall by armes	longfiction	contemporary
uc1.$b243356	Hughes, Rupert			m	us	1872-1956.	1926	1926	1926	1.0	1.0		New York|London|Harper & brothers|1926.			The old home town; a novel	longfiction	contemporary
uc1.b3148398	Mofolo, Thomas			m	le	1876-1948.	1931	1925	1931	2.0	2.0		London|Pub. for the International Institute of African Languages & Cultures by Oxford University Press, H. Milford|1931.		1787?-1828|Chaka|Zulu (African people)|Zulu chief	Chaka, an historical romance	longfiction	contemporary
uc1.b3688202	Hughes, Rupert			m	us	1872-1956.	1927	1927	1927	1.0	1.0		New York|Grosset & Dunlap|c1927			The patent leather kid and several others	longfiction	contemporary
